site_mission seqtot geography distance
TDR2B_novb13 site site 34.5398320783
TDR2B_novb13 site site 66.4830805544
TDR2B_novb13 site site 31.2569992162
TDR2B_novb13 site site 70.4343666118
TDR2B_novb13 site site 66.2419806467
TDR2B_novb13 site site 72.5327512232
TDR2B_novb13 site site 225.729927125
TDR2B_novb13 site site 222.506179689
TDR2B_novb13 site site 67.6239602508
TDR2B_novb13 site site 12.2065556157
TDR2B_novb13 site site 186.26057017
TDR2B_novb13 site site 148.00337834
TDR2B_novb13 site site 126.14277625
TDR2B_novb13 site site 243.402958076
TDR2B_novb13 site site 101.019800039
TDR2B_novb13 site site 46
TDR2B_novb13 site site 105.209315177
TDR2B_novb13 site site 110.004545361
TDR2B_novb13 site site 98.0815986819
TDR2B_novb13 site site 86.4927742647
TDR2B_novb13 site site 278.729259318
TDR2B_novb13 site site 280.672406909
TDR2B_novb13 site site 122.380554011
TDR2B_novb13 site site 190.157829184
TDR2B_novb13 site site 149.372018799
TDR2B_novb13 site site 128.751699018
TDR2B_novb13 site site 247.648945082
TDR2B_novb13 site site 102.459748194
TDR2B_novb13 site site 53.9351462406
TDR2B_novb13 site site 105.678758509
TDR2B_novb13 site site 100.179838291
TDR2B_novb13 site site 88.0511215147
TDR2B_novb13 site site 75.5380698721
TDR2B_novb13 site site 284.775350057
TDR2B_novb13 site site 285.954541842
TDR2B_novb13 site site 126.372465355
TDR2B_novb13 site site 53.1413210223
TDR2B_novb13 site site 63.1268564083
TDR2B_novb13 site site 57.706152185
TDR2B_novb13 site site 91.1372591205
TDR2B_novb13 site site 143.265487819
TDR2B_novb13 site site 92.0869154658
TDR2B_novb13 site site 185.440017256
TDR2B_novb13 site site 185.36720314
TDR2B_novb13 site site 194.879449917
TDR2B_novb13 site site 103.580886268
TDR2B_novb13 site site 99.2471662064
TDR2B_novb13 site site 63.8905313799
TDR2B_novb13 site site 25.5538646784
TDR2B_novb13 site site 107.377837564
TDR2B_novb13 site site 47.0106370942
TDR2B_novb13 site site 111.072048689
TDR2B_novb13 site site 44.2718872424
TDR2B_novb13 site site 132.438665049
TDR2B_novb13 site site 132.834483475
TDR2B_novb13 site site 143.282936877
TDR2B_novb13 site site 156.604597634
TDR2B_novb13 site site 151.082758778
TDR2B_novb13 site site 38.6005181312
TDR2B_novb13 site site 120.702112658
TDR2B_novb13 site site 28.0178514522
TDR2B_novb13 site site 86.8331733844
TDR2B_novb13 site site 30.083217913
TDR2B_novb13 site site 127.910124697
TDR2B_novb13 site site 125.936491931
TDR2B_novb13 site site 133.645052284
TDR2B_novb13 site site 164.614701652
TDR2B_novb13 site site 162.027775397
TDR2B_novb13 site site 15.1327459504
TDR2B_novb13 site site 148.660687473
TDR2B_novb13 site site 199.582063322
TDR2B_novb13 site site 149.083869013
TDR2B_novb13 site site 238.901653406
TDR2B_novb13 site site 240.010416441
TDR2B_novb13 site site 250.647162362
TDR2B_novb13 site site 56.0802995712
TDR2B_novb13 site site 44.9444101085
TDR2B_novb13 site site 121.276543486
TDR2B_novb13 site site 66.4003012041
TDR2B_novb13 site site 9.05538513814
TDR2B_novb13 site site 104.00961494
TDR2B_novb13 site site 100.623058987
TDR2B_novb13 site site 106.901824119
TDR2B_novb13 site site 192.262840924
TDR2B_novb13 site site 190.010526024
TDR2B_novb13 site site 33.1058907145
TDR2B_novb13 site site 73.2461603089
TDR2B_novb13 site site 119.620232402
TDR2B_novb13 site site 110.018180316
TDR2B_novb13 site site 105.209315177
TDR2B_novb13 site site 233.070804692
TDR2B_novb13 site site 235.58650216
TDR2B_novb13 site site 80.1311425103
TDR2B_novb13 site site 98.488578018
TDR2B_novb13 site site 96.0052081921
TDR2B_novb13 site site 103.585713301
TDR2B_novb13 site site 194.486503388
TDR2B_novb13 site site 191.316491709
TDR2B_novb13 site site 38.6005181312
TDR2B_novb13 site site 12.3693168769
TDR2B_novb13 site site 29.1547594742
TDR2B_novb13 site site 289.006920332
TDR2B_novb13 site site 283.213700234
TDR2B_novb13 site site 136.857590217
TDR2B_novb13 site site 17.691806013
TDR2B_novb13 site site 288.877136513
TDR2B_novb13 site site 283.917241463
TDR2B_novb13 site site 133.719856416
TDR2B_novb13 site site 297.934556572
TDR2B_novb13 site site 293.972787856
TDR2B_novb13 site site 139.78555004
TDR2B_novb13 site site 20.0249843945
TDR2B_novb13 site site 161.19863523
TDR2B_novb13 site site 160.449368961
TDR6_novb12 site site 17.0293863659
TDR6_novb12 site site 16.1245154966
TDR6_novb12 site site 37.7359245282
TDR6_novb12 site site 39.6988664826
TDR6_novb12 site site 64.0780773744
TDR6_novb12 site site 244.204832057
TDR6_novb12 site site 245.203996705
TDR6_novb12 site site 105.574618162
TDR6_novb12 site site 97.6729235766
TDR6_novb12 site site 88.1192374002
TDR6_novb12 site site 166.904164118
TDR6_novb12 site site 176.2299634
TDR6_novb12 site site 185.970427757
TDR6_novb12 site site 96.8762096699
TDR6_novb12 site site 85.094065598
TDR6_novb12 site site 104.861813831
TDR6_novb12 site site 90.2496537389
TDR6_novb12 site site 90.4709898255
TDR6_novb12 site site 261.068956408
TDR6_novb12 site site 244.204832057
TDR6_novb12 site site 12.0830459736
TDR6_novb12 site site 21.0237960416
TDR6_novb12 site site 43.0116263352
TDR6_novb12 site site 58.412327466
TDR6_novb12 site site 234.132441152
TDR6_novb12 site site 235.127624919
TDR6_novb12 site site 116.017240098
TDR6_novb12 site site 111.400179533
TDR6_novb12 site site 101.651364969
TDR6_novb12 site site 153.169840373
TDR6_novb12 site site 165.048477727
TDR6_novb12 site site 173.565549577
TDR6_novb12 site site 107
TDR6_novb12 site site 92.3958873544
TDR6_novb12 site site 107.786826653
TDR6_novb12 site site 97.0824391947
TDR6_novb12 site site 96.7729300993
TDR6_novb12 site site 250.720960432
TDR6_novb12 site site 234.132441152
TDR6_novb12 site site 30.2654919008
TDR6_novb12 site site 51.8844870843
TDR6_novb12 site site 70.2139587262
TDR6_novb12 site site 228.315571085
TDR6_novb12 site site 229.314194938
TDR6_novb12 site site 121.334249081
TDR6_novb12 site site 113.771701227
TDR6_novb12 site site 104.235310716
TDR6_novb12 site site 150.960259671
TDR6_novb12 site site 160.153051797
TDR6_novb12 site site 169.849933765
TDR6_novb12 site site 112.53888217
TDR6_novb12 site site 99.7246208316
TDR6_novb12 site site 117.337121151
TDR6_novb12 site site 104.694794522
TDR6_novb12 site site 104.675689632
TDR6_novb12 site site 245.130577448
TDR6_novb12 site site 228.315571085
TDR6_novb12 site site 50.3587132481
TDR6_novb12 site site 52.4785670536
TDR6_novb12 site site 227.903488345
TDR6_novb12 site site 228.886434723
TDR6_novb12 site site 126.751725827
TDR6_novb12 site site 126.317061397
TDR6_novb12 site site 116.468879964
TDR6_novb12 site site 141.509716981
TDR6_novb12 site site 157.686397638
TDR6_novb12 site site 164.076201809
TDR6_novb12 site site 117.54573578
TDR6_novb12 site site 100.04498988
TDR6_novb12 site site 109.635760589
TDR6_novb12 site site 104.004807581
TDR6_novb12 site site 103.07764064
TDR6_novb12 site site 243.977457975
TDR6_novb12 site site 227.903488345
TDR6_novb12 site site 33.3766385366
TDR6_novb12 site site 276.354844358
TDR6_novb12 site site 277.346353861
TDR6_novb12 site site 76.4852927039
TDR6_novb12 site site 79.3221280602
TDR6_novb12 site site 69.6347614342
TDR6_novb12 site site 191.846292641
TDR6_novb12 site site 206.700266086
TDR6_novb12 site site 214.002336436
TDR6_novb12 site site 67.2681202354
TDR6_novb12 site site 50.0899191455
TDR6_novb12 site site 65.5133574166
TDR6_novb12 site site 54.4518135602
TDR6_novb12 site site 53.9351462406
TDR6_novb12 site site 292.754163079
TDR6_novb12 site site 276.354844358
TDR6_novb12 site site 277.708480245
TDR6_novb12 site site 278.677232655
TDR6_novb12 site site 93.2952303175
TDR6_novb12 site site 104.737767782
TDR6_novb12 site site 95.7757798193
TDR6_novb12 site site 186.603858481
TDR6_novb12 site site 207.125565781
TDR6_novb12 site site 211.435569382
TDR6_novb12 site site 84.5990543682
TDR6_novb12 site site 62.6498204307
TDR6_novb12 site site 61.0081961707
TDR6_novb12 site site 64.4748012793
TDR6_novb12 site site 62.3939099592
TDR6_novb12 site site 293.29336849
TDR6_novb12 site site 277.708480245
TDR6_novb12 site site 1
TDR6_novb12 site site 349.631234303
TDR6_novb12 site site 340.094104624
TDR6_novb12 site site 331.024168302
TDR6_novb12 site site 99.0201999594
TDR6_novb12 site site 70.6045324324
TDR6_novb12 site site 70.4911341943
TDR6_novb12 site site 340.777053218
TDR6_novb12 site site 326.338781024
TDR6_novb12 site site 337.342555869
TDR6_novb12 site site 330.806590019
TDR6_novb12 site site 330.219623887
TDR6_novb12 site site 17.4642491966
TDR6_novb12 site site 0
TDR6_novb12 site site 350.629434018
TDR6_novb12 site site 341.093828733
TDR6_novb12 site site 332.024095511
TDR6_novb12 site site 99.8599018626
TDR6_novb12 site site 71.5681493403
TDR6_novb12 site site 71.3442359269
TDR6_novb12 site site 341.774779643
TDR6_novb12 site site 327.331636112
TDR6_novb12 site site 338.320853629
TDR6_novb12 site site 331.798131399
TDR6_novb12 site site 331.209903234
TDR6_novb12 site site 16.4924225025
TDR6_novb12 site site 1
TDR6_novb12 site site 30.3644529014
TDR6_novb12 site site 30.8058436015
TDR6_novb12 site site 268.039176241
TDR6_novb12 site site 281.007117348
TDR6_novb12 site site 289.442567706
TDR6_novb12 site site 9.21954445729
TDR6_novb12 site site 30.8058436015
TDR6_novb12 site site 52.5547333739
TDR6_novb12 site site 30.4138126515
TDR6_novb12 site site 33.3016516107
TDR6_novb12 site site 366.39459603
TDR6_novb12 site site 349.631234303
TDR6_novb12 site site 9.8488578018
TDR6_novb12 site site 264.372842781
TDR6_novb12 site site 273.336788596
TDR6_novb12 site site 283.59301825
TDR6_novb12 site site 31
TDR6_novb12 site site 49.6487663492
TDR6_novb12 site site 78.6384130054
TDR6_novb12 site site 52.3927475897
TDR6_novb12 site site 55.542776308
TDR6_novb12 site site 357.201623737
TDR6_novb12 site site 340.094104624
TDR6_novb12 site site 254.69197082
TDR6_novb12 site site 264.003787852
TDR6_novb12 site site 274.083928752
TDR6_novb12 site site 28.4604989415
TDR6_novb12 site site 43.5660418216
TDR6_novb12 site site 74.0067564483
TDR6_novb12 site site 47.0956473573
TDR6_novb12 site site 50.1597448159
TDR6_novb12 site site 348.091941877
TDR6_novb12 site site 331.024168302
TDR6_novb12 site site 38.0788655293
TDR6_novb12 site site 28.6006992922
TDR6_novb12 site site 258.862898075
TDR6_novb12 site site 241.466353764
TDR6_novb12 site site 247.517676136
TDR6_novb12 site site 245.246814454
TDR6_novb12 site site 244.131112315
TDR6_novb12 site site 111.803398875
TDR6_novb12 site site 99.0201999594
TDR6_novb12 site site 19.6977156036
TDR6_novb12 site site 272.029410175
TDR6_novb12 site site 256.780061531
TDR6_novb12 site site 266.917590278
TDR6_novb12 site site 261.105342726
TDR6_novb12 site site 260.403533002
TDR6_novb12 site site 86.3133825082
TDR6_novb12 site site 70.6045324324
TDR6_novb12 site site 280.349781523
TDR6_novb12 site site 264.007575649
TDR6_novb12 site site 272.009191021
TDR6_novb12 site site 268.067155765
TDR6_novb12 site site 267.151642331
TDR6_novb12 site site 83.7735041645
TDR6_novb12 site site 70.4911341943
TDR6_novb12 site site 22.627416998
TDR6_novb12 site site 48.0520551069
TDR6_novb12 site site 23.3238075794
TDR6_novb12 site site 26.4196896272
TDR6_novb12 site site 357.505244717
TDR6_novb12 site site 340.777053218
TDR6_novb12 site site 31.5753068077
TDR6_novb12 site site 5.65685424949
TDR6_novb12 site site 7.61577310586
TDR6_novb12 site site 342.791481808
TDR6_novb12 site site 326.338781024
TDR6_novb12 site site 27.0739727414
TDR6_novb12 site site 24.1867732449
TDR6_novb12 site site 353.220894059
TDR6_novb12 site site 337.342555869
TDR6_novb12 site site 3.16227766017
TDR6_novb12 site site 347.19735022
TDR6_novb12 site site 330.806590019
TDR6_novb12 site site 346.554469023
TDR6_novb12 site site 330.219623887
TDR6_novb12 site site 17.4642491966
TDR6_novb13 site site 18.6815416923
TDR6_novb13 site site 133.405397192
TDR6_novb13 site site 108.00462953
TDR6_novb13 site site 75.8221603491
TDR6_novb13 site site 88.323269867
TDR6_novb13 site site 323
TDR6_novb13 site site 335.023879746
TDR6_novb13 site site 340.052937055
TDR6_novb13 site site 340.023528598
TDR6_novb13 site site 354.739340925
TDR6_novb13 site site 361.060936685
TDR6_novb13 site site 396.988664826
TDR6_novb13 site site 464.811789868
TDR6_novb13 site site 477.359403385
TDR6_novb13 site site 145.437271702
TDR6_novb13 site site 120.440856855
TDR6_novb13 site site 85.6037382361
TDR6_novb13 site site 94.9210198007
TDR6_novb13 site site 305.040980853
TDR6_novb13 site site 317.127734517
TDR6_novb13 site site 322.187833414
TDR6_novb13 site site 322.125751842
TDR6_novb13 site site 336.269237368
TDR6_novb13 site site 342.522991929
TDR6_novb13 site site 378.699088988
TDR6_novb13 site site 446.453805001
TDR6_novb13 site site 459.047927781
TDR6_novb13 site site 25.495097568
TDR6_novb13 site site 60.9261848469
TDR6_novb13 site site 61.2045749924
TDR6_novb13 site site 436.579889596
TDR6_novb13 site site 449.116911283
TDR6_novb13 site site 454.406205944
TDR6_novb13 site site 454.027532205
TDR6_novb13 site site 459.492110922
TDR6_novb13 site site 463.786588853
TDR6_novb13 site site 504.79005537
TDR6_novb13 site site 570.404242621
TDR6_novb13 site site 583.737098358
TDR6_novb13 site site 37.6563407675
TDR6_novb13 site site 43.6806593357
TDR6_novb13 site site 414.96505877
TDR6_novb13 site site 427.443563526
TDR6_novb13 site site 432.699664895
TDR6_novb13 site site 432.380619362
TDR6_novb13 site site 439.455344717
TDR6_novb13 site site 444.112598335
TDR6_novb13 site site 484.339756782
TDR6_novb13 site site 550.480699026
TDR6_novb13 site site 563.69583997
TDR6_novb13 site site 19.6468827044
TDR6_novb13 site site 377.330094215
TDR6_novb13 site site 389.802514102
TDR6_novb13 site site 395.055692276
TDR6_novb13 site site 394.74168769
TDR6_novb13 site site 402.210144079
TDR6_novb13 site site 407.011056361
TDR6_novb13 site site 446.941830667
TDR6_novb13 site site 513.249452021
TDR6_novb13 site site 526.41903461
TDR6_novb13 site site 375.765884561
TDR6_novb13 site site 388.329756779
TDR6_novb13 site site 393.635618307
TDR6_novb13 site site 393.223854821
TDR6_novb13 site site 398.287584542
TDR6_novb13 site site 402.601539987
TDR6_novb13 site site 443.604553629
TDR6_novb13 site site 509.204281207
TDR6_novb13 site site 522.53325253
TDR6_novb13 site site 12.6491106407
TDR6_novb13 site site 18.0277563773
TDR6_novb13 site site 17.4642491966
TDR6_novb13 site site 52.697248505
TDR6_novb13 site site 63.8122245342
TDR6_novb13 site site 78.1856764376
TDR6_novb13 site site 145.880087743
TDR6_novb13 site site 157.178242769
TDR6_novb13 site site 5.38516480713
TDR6_novb13 site site 5
TDR6_novb13 site site 50.9215082259
TDR6_novb13 site site 62.0322496771
TDR6_novb13 site site 68.8839603972
TDR6_novb13 site site 135.679770047
TDR6_novb13 site site 146.563979204
TDR6_novb13 site site 2
TDR6_novb13 site site 51.4198405287
TDR6_novb13 site site 62.3618473107
TDR6_novb13 site site 65.5133574166
TDR6_novb13 site site 131.673839467
TDR6_novb13 site site 142.337626789
TDR6_novb13 site site 49.4772675074
TDR6_novb13 site site 60.440052945
TDR6_novb13 site site 64.4980619864
TDR6_novb13 site site 130.973279718
TDR6_novb13 site site 141.760361173
TDR6_novb13 site site 11.1803398875
TDR6_novb13 site site 46.8187996429
TDR6_novb13 site site 111.04053314
TDR6_novb13 site site 124.257796536
TDR6_novb13 site site 46.872166581
TDR6_novb13 site site 106.794194599
TDR6_novb13 site site 120.353645562
TDR6_novb13 site site 68.249542123
TDR6_novb13 site site 80.399004969
TDR6_novb13 site site 13.9283882772
